"sample_key";"record_id";"taxoncode";"number";"length";"weight"
10401;899077;"POM.MIC.";1;5,2;1
10401;899088;"POM.MIC.";1;4,8;1
10398;898216;"ANG.ANG.";1;31,8;54,4
10400;898633;"POM.MIC.";1;5,6;1,4
10400;898432;"ANG.ANG.";1;53,2;297,6
9903;897556;"POM.MIC.";1;3,5;0,4
10400;898602;"POM.MIC.";1;6,1;1,4
10400;898656;"POM.MIC.";1;5;1,4
10400;898625;"POM.MIC.";1;5,6;1,4
10400;898758;"SOL.SOL.";1;13,3;24,5
10401;898933;"SOL.SOL.";1;8,3;5,1
10401;898948;"SOL.SOL.";1;10,6;12
10401;898902;"SOL.SOL.";1;10;9,2
10401;898914;"SOL.SOL.";1;13,1;23,3
10401;898967;"SOL.SOL.";1;12,7;22,4
10400;898751;"SOL.SOL.";1;7,2;3,9
10401;898959;"SOL.SOL.";1;10,2;9,4
10400;898580;"POM.MIN.";1;5,3;1,4
10401;899046;"POM.MIN.";1;4,3;1,4
10400;898583;"POM.MIN.";1;5,5;1,4
9903;897537;"OSM.EPE.";1;12,3;13,4
10398;898281;"POM.MIN.";1;5,6;1,3
10401;899069;"DIC.LAB.";1;9,2;7,3
10401;899066;"OSM.EPE.";1;14;17,6
10400;898451;"PLA.FLE.";1;6,6;3,1
10401;899054;"POM.MIN.";1;6,5;1,4
10400;898550;"OSM.EPE.";1;15,1;22
10400;898454;"PLA.FLE.";1;5,5;1,6
10401;899004;"PLA.FLE.";1;7;3,5
10400;898720;"SOL.SOL.";1;10;12,6
10401;898990;"SOL.SOL.";1;7,4;4,1
10401;898993;"SOL.SOL.";1;8,2;5,5
10400;898462;"SOL.SOL.";1;10,3;10
10400;898493;"SOL.SOL.";1;9;6,5
10401;898925;"SOL.SOL.";1;11,5;15,9
10400;898754;"SOL.SOL.";1;11,8;14,5
10401;898956;"SOL.SOL.";1;10;10,2
10400;898496;"SOL.SOL.";1;9,1;7,2
10400;898463;"SOL.SOL.";1;10,8;12,7
10400;898474;"SOL.SOL.";1;10,5;12,5
10400;898584;"POM.MIN.";1;5,9;1,4
10400;898588;"POM.MIN.";1;5,6;1,4
10400;898767;"SOL.SOL.";1;10,2;10
10400;898485;"SOL.SOL.";1;10,2;10,1
10401;898989;"SOL.SOL.";1;33,2;387
10400;898466;"SOL.SOL.";1;9;8,8
10400;898755;"SOL.SOL.";1;11,6;14,8
10400;898724;"SOL.SOL.";1;10,8;13,8
10398;898420;"ERI.SIN.";20;NA;726
10401;898970;"SOL.SOL.";1;9,1;6,2
10400;898743;"SOL.SOL.";1;8,6;5,5
10400;898482;"SOL.SOL.";1;10,3;11,1
10401;899001;"SOL.SOL.";1;9;8,5
10400;898481;"SOL.SOL.";1;8,5;6,3
10400;898465;"SOL.SOL.";1;10,2;10,4
10400;898477;"SOL.SOL.";1;10,8;10,5
10401;898909;"SOL.SOL.";1;10,2;11,7
10400;898738;"SOL.SOL.";1;8;5,6
10401;899085;"POM.MIC.";1;5,6;1
9903;897525;"POM.MIC.";96;NA;53,6
9903;897550;"POM.MIC.";1;4,1;0,6
10400;898644;"POM.MIC.";1;5,2;1,4
10400;898659;"POM.MIC.";1;6;1,4
9903;898774;"POM.MIC.";1;4,2;0,6
10400;898546;"CRA.CRA.";100;NA;109,8
10398;898226;"ANG.ANG.";1;34,2;61,3
10398;898249;"POM.MIC.";1;4,5;1,3
10400;898647;"POM.MIC.";1;5,2;1,4
10400;898649;"POM.MIC.";1;5,8;1,4
10400;898626;"POM.MIC.";1;6;1,4
10398;898423;"CRA.CRA.";185;NA;130,5
10398;898241;"POM.MIC.";1;4,1;1,3
10400;898629;"POM.MIC.";1;5,3;1,4
10400;898648;"POM.MIC.";1;5,6;1,4
10400;898557;"POM.MIN.";1;5,7;1,4
10400;898573;"POM.MIN.";1;5,4;1,4
10400;898443;"PLA.FLE.";1;5,4;1,9
10400;898564;"POM.MIN.";1;5;1,4
10400;898595;"DIC.LAB.";1;11,4;11,6
10400;898641;"POM.MIC.";1;5;1,4
10401;899084;"POM.MIC.";1;5,1;1
10400;898610;"POM.MIC.";1;5,9;1,4
10400;898660;"POM.MIC.";1;3,8;1,4
10400;898627;"POM.MIC.";1;5,3;1,4
9903;897570;"ANG.ANG.";1;63,3;538,2
9903;897581;"ANG.ANG.";1;30;55
10400;898431;"ANG.ANG.";1;45,1;150,9
9903;897539;"POM.MIC.";1;4;0,6
9903;898798;"POM.MIC.";1;4;0,6
10400;898658;"POM.MIC.";1;5,9;1,4
10400;898613;"POM.MIC.";1;6;1,4
10400;898603;"POM.MIC.";1;5,9;1,4
10400;898622;"POM.MIC.";1;4,8;1,4
10398;898275;"POM.MIN.";1;5,6;1,3
10401;899096;"ERI.SIN.";45;NA;1333,5
10400;898744;"SOL.SOL.";1;9;6,8
10400;898507;"SOL.SOL.";1;31,6;277,3
10401;899065;"OSM.EPE.";1;9;4,3
10400;898572;"POM.MIN.";1;5,2;1,4
10401;899090;"PER.FLU.";1;10,6;11,9
10400;898442;"PLA.FLE.";1;6,3;2,5
10400;898591;"POM.MIN.";1;5;1,4
10400;898553;"POM.MIN.";1;5,7;1,4
10400;898435;"PLA.FLE.";1;16,7;48,6
10400;898569;"POM.MIN.";1;5,2;1,4
10401;899012;"SAN.LUC.";1;33,5;286,1
10398;898177;"SAN.LUC.";1;12;11,2
10401;899024;"SAN.LUC.";1;16,2;28,7
10398;898181;"SAN.LUC.";1;11;8,9
10398;898182;"SAN.LUC.";1;14,8;22,1
10400;898527;"SAN.LUC.";1;10,7;7,7
10401;899035;"SAN.LUC.";1;9,8;6,2
10401;899020;"SAN.LUC.";1;11,4;9,7
10401;899023;"SAN.LUC.";1;9,5;5,4
10400;898515;"SAN.LUC.";1;16,6;33,3
10400;898526;"SAN.LUC.";1;10,4;7,6
10400;898512;"SAN.LUC.";1;14,2;16,8
10400;898508;"SAN.LUC.";1;32,7;260,6
10400;898538;"SAN.LUC.";1;13,5;16,5
10400;898519;"SAN.LUC.";1;14,9;27
9903;898778;"POM.MIC.";1;4,3;0,6
9903;897541;"POM.MIC.";1;4;0,6
10401;898916;"SOL.SOL.";1;13,9;26,2
10398;898175;"RUT.RUT.";1;5,6;1,2
10401;898950;"SOL.SOL.";1;9,5;8
9903;897591;"PLA.FLE.";1;6,7;3,6
10401;899059;"POM.MIN.";1;5;1,4
10400;898596;"DIC.LAB.";1;6,3;2,7
10400;898638;"POM.MIC.";1;6;1,4
10398;898206;"ANG.ANG.";1;30,2;40
10400;898520;"SAN.LUC.";1;14,9;20,8
10262;862455;"ABR.BRA.";1;8,7;4,6
10262;862456;"ABR.BRA.";1;8,1;3,3
10262;862457;"ABR.BRA.";1;6,9;2,1
10262;862458;"ABR.BRA.";1;6,3;1,9
10262;862459;"ABR.BRA.";1;8,7;6
10262;862460;"ABR.BRA.";1;8,7;6
10262;862487;"GAS.ACU.";1;6,8;3,4
10262;862488;"GAS.ACU.";1;6,5;2,6
10262;862489;"GAS.ACU.";1;6,7;3
10262;862490;"GAS.ACU.";1;6,8;3,3
10262;862491;"GAS.ACU.";1;6,7;3,2
10262;862492;"GAS.ACU.";1;7,4;3,4
10262;862493;"GAS.ACU.";1;6,6;3,3
10262;862494;"GAS.ACU.";1;7,2;3,6
10262;862461;"BLI.BJO.";1;6,8;3,1
10262;862462;"BLI.BJO.";1;9,1;7,6
10262;862463;"BLI.BJO.";1;9,7;7,1
10262;862464;"PER.FLU.";1;11,1;10,8
10262;862465;"PER.FLU.";1;12,3;18,5
10262;862466;"OSM.EPE.";1;6,6;1,2
10262;862467;"OSM.EPE.";1;5,8;1
10262;862468;"OSM.EPE.";1;6,3;1,5
10262;862469;"OSM.EPE.";1;25,2;93,6
10262;862470;"OSM.EPE.";1;20,1;35,8
10262;862471;"OSM.EPE.";1;11,7;5,8
10262;862472;"OSM.EPE.";1;11,2;8
10262;862473;"OSM.EPE.";1;12,4;9,2
10262;862474;"OSM.EPE.";1;12,3;7,9
10262;862475;"OSM.EPE.";1;21;65,1
10262;862476;"OSM.EPE.";1;16,7;20,1
10262;862477;"OSM.EPE.";1;10,5;6,5
10262;862478;"OSM.EPE.";1;8,2;2,9
10262;862479;"OSM.EPE.";1;8;2,9
10262;862480;"OSM.EPE.";1;8,3;3,6
10262;862481;"OSM.EPE.";1;6,6;1,8
10262;862482;"OSM.EPE.";1;18,3;33
10262;862483;"OSM.EPE.";1;12,8;14,6
10262;862484;"OSM.EPE.";1;10,7;6,6
10262;862485;"OSM.EPE.";1;9,3;5,2
10262;862486;"OSM.EPE.";1;6,3;2,1
10262;862498;"POM.MIN.";1;6,7;2,6
10262;862499;"POM.MIN.";1;5,7;1,9
10262;862501;"PLA.FLE.";1;6,6;2,8
10262;862502;"PLA.FLE.";1;9,2;8,1
10262;862503;"PLA.FLE.";1;8,2;5,2
10262;862504;"PLA.FLE.";1;10,3;10,2
10262;862505;"PLA.FLE.";1;20,7;78,4
10262;862506;"PLA.FLE.";1;12,5;21,2
10262;862507;"PLA.FLE.";1;13,3;24
10262;862508;"PLA.FLE.";1;13,9;28,7
10268;862874;"ANG.ANG.";1;32;46,9
10269;862882;"ANG.ANG.";1;62,9;422,9
10269;862883;"ANG.ANG.";1;51,6;205,2
10269;862884;"ANG.ANG.";1;32,5;56,6
10269;862885;"GAS.ACU.";1;5,8;2
10269;862886;"GAS.ACU.";1;6,6;3,2
10269;862887;"GAS.ACU.";1;6,5;1,6
10269;862889;"NEO.MEL.";1;8;6,7
10269;862890;"NEO.MEL.";1;6,2;3,4
10268;862870;"RUT.RUT.";1;9,3;7,5
10268;862875;"GOB.GOB.";1;12;16
10269;862876;"ERI.SIN.";196;NA;2045
10269;862877;"ERI.SIN.";1;NA;11,3
10269;862881;"RUT.RUT.";1;8,4;5,6
10276;863244;"ERI.SIN.";14;NA;728,1
10276;863429;"SOL.SOL.";1;11,1;11,8
10276;863430;"SOL.SOL.";1;10,7;7,7
10276;863431;"SOL.SOL.";1;9,3;4,8
10276;863432;"SOL.SOL.";1;12,8;15,6
10276;863433;"SOL.SOL.";1;21,5;80,7
10276;863434;"SOL.SOL.";1;16;35,2
10276;863435;"SOL.SOL.";1;12;12,8
10276;863436;"SOL.SOL.";1;22,9;93,8
10276;863437;"SOL.SOL.";1;12,1;12,5
10276;863438;"SOL.SOL.";1;9,1;6,4
10276;863439;"SOL.SOL.";1;12,4;14,7
10276;863440;"SOL.SOL.";1;11,9;12,4
10262;862496;"SAN.LUC.";1;22;85
10262;862497;"SAN.LUC.";1;20,3;63,5
10276;863384;"PLA.FLE.";1;19;61,8
10276;863385;"PLA.FLE.";1;6,5;2,6
10276;863386;"PLA.FLE.";1;14,4;36,1
10276;863387;"PLA.FLE.";1;14,6;30,8
10277;863233;"POM.MIN.";1;6,6;2,1
10277;863234;"POM.MIN.";1;5,8;1,4
10276;863388;"PLA.FLE.";1;7,2;5,1
10276;863389;"PLA.FLE.";1;10,3;12,7
10268;862871;"BLI.BJO.";1;24,7;206,8
10268;862872;"BLI.BJO.";1;9,4;7,6
10268;862873;"BLI.BJO.";1;9,1;7,1
10269;862878;"PER.FLU.";1;9,2;8,2
10269;862879;"PER.FLU.";1;36,9;692,2
10269;862880;"PER.FLU.";1;20,5;115
10269;862888;"GYM.CER.";1;7,9;7,2
10276;863390;"PLA.FLE.";1;10,8;13
10276;863391;"PLA.FLE.";1;11;14,1
10276;863392;"PLA.FLE.";1;6,7;3,8
10276;863393;"PLA.FLE.";1;6,9;3,6
10276;863394;"PLA.FLE.";1;12,2;19,7
10276;863395;"PLA.FLE.";1;18;54
10276;863396;"PLA.FLE.";1;10;30,5
10276;863397;"PLA.FLE.";1;9,9;10
10276;863398;"PLA.FLE.";1;8,4;6
10276;863399;"PLA.FLE.";1;9,1;6,5
10276;863400;"PLA.FLE.";1;11,1;13,9
10276;863401;"PLA.FLE.";1;11,2;16
10276;863402;"PLA.FLE.";1;11,3;14,2
10276;863403;"PLA.FLE.";1;8,2;5,6
10276;863404;"PLA.FLE.";1;11,4;16,3
10276;863405;"PLA.FLE.";1;11,1;15,3
10276;863406;"PLA.FLE.";1;9;8,8
10276;863407;"PLA.FLE.";1;10,5;12
10276;863408;"PLA.FLE.";1;9,2;8,3
10276;863409;"PLA.FLE.";1;9,3;8,1
10269;862891;"NEO.MEL.";1;7,4;5,8
10277;863235;"POM.MIN.";1;5,4;1,2
10277;863236;"POM.MIN.";1;5,6;1,3
10277;863237;"POM.MIN.";1;4,7;0,9
10276;863239;"DIC.LAB.";7;NA;67,7
10276;863243;"PAL.FFF.";86;NA;86,5
10276;863245;"DIC.LAB.";1;8,2;5,4
10276;863246;"DIC.LAB.";1;28,2;215,9
10276;863247;"DIC.LAB.";1;20,3;75
10276;863248;"DIC.LAB.";1;23,3;136,5
10276;863249;"DIC.LAB.";1;11,7;13,6
10276;863250;"DIC.LAB.";1;16,7;38,7
10276;863251;"DIC.LAB.";1;8,3;5,6
10276;863252;"DIC.LAB.";1;11,1;13,3
10276;863253;"DIC.LAB.";1;9,2;5,6
10276;863254;"DIC.LAB.";1;10,6;10,7
10276;863255;"DIC.LAB.";1;9,2;7,4
10276;863256;"DIC.LAB.";1;11,3;12,7
10276;863257;"DIC.LAB.";1;10,3;9,6
10276;863258;"DIC.LAB.";1;10,7;11,7
10276;863259;"DIC.LAB.";1;10,7;12,4
10276;863260;"DIC.LAB.";1;10,3;10
10276;863261;"DIC.LAB.";1;7,8;4,4
10276;863262;"DIC.LAB.";1;9,4;6,6
10276;863263;"DIC.LAB.";1;10,3;9,1
10276;863264;"DIC.LAB.";1;7,8;4,4
10276;863265;"DIC.LAB.";1;11,4;15,4
10276;863266;"DIC.LAB.";1;9,6;7,2
10276;863267;"DIC.LAB.";1;8,8;4,6
10276;863268;"DIC.LAB.";1;9,4;6,9
10276;863269;"DIC.LAB.";1;9,9;8,8
10276;863270;"DIC.LAB.";1;12,3;17,7
10276;863271;"DIC.LAB.";1;11,4;13,7
10276;863272;"DIC.LAB.";1;9,8;8,4
10276;863273;"DIC.LAB.";1;10,1;9,7
10276;863274;"DIC.LAB.";1;8,3;4,8
10276;863275;"DIC.LAB.";1;9,2;6,6
10276;863276;"DIC.LAB.";1;9;6,8
10276;863277;"DIC.LAB.";1;9,8;8
10276;863278;"DIC.LAB.";1;10,7;10,7
10276;863279;"DIC.LAB.";1;10,8;9,5
10276;863280;"DIC.LAB.";1;8,8;7
10276;863281;"DIC.LAB.";1;30,4;246,7
10276;863282;"DIC.LAB.";1;15,7;37
10276;863283;"DIC.LAB.";1;11,2;12,2
10276;863284;"DIC.LAB.";1;8,4;4,8
10276;863285;"DIC.LAB.";1;9,3;6,7
10276;863286;"DIC.LAB.";1;7,4;3
10276;863287;"DIC.LAB.";1;8;6,2
10276;863288;"DIC.LAB.";1;10,2;10,3
10276;863410;"PLA.FLE.";1;10,2;11,3
10276;863411;"PLA.FLE.";1;9,3;8,1
10276;863412;"PLA.FLE.";1;11,2;12,9
10276;863413;"PLA.FLE.";1;9,8;9,2
10276;863414;"PLA.FLE.";1;15,5;29,2
10276;863415;"PLA.FLE.";1;8,9;7,1
10276;863416;"PLA.FLE.";1;11,4;15,8
10276;863417;"PLA.FLE.";1;11;14,6
10276;863418;"PLA.FLE.";1;9,8;11,1
10262;862500;"CAR.AUG.";1;15,2;65,4
10276;863419;"PLA.FLE.";1;10,1;11,3
10276;863420;"PLA.FLE.";1;9,9;7,6
10276;863421;"PLA.FLE.";1;8;5,4
10276;863422;"PLA.FLE.";1;10,1;11
10276;863423;"PLA.FLE.";1;6,5;3,3
10276;863424;"PLA.FLE.";1;8,8;7,5
10276;863425;"PLA.FLE.";1;12;17,8
10276;863426;"PLA.FLE.";1;6,3;1,6
10276;863427;"PLA.FLE.";1;7,6;5
10276;863428;"PLA.FLE.";1;8,6;5,8
10276;863441;"PLA.FLE.";1;8,2;5,7
10276;863442;"PLA.FLE.";1;10,6;11,4
10276;863443;"PLA.FLE.";1;5,1;1
10276;863447;"BLI.BJO.";1;7,5;1,9
10276;863448;"OSM.EPE.";1;14,2;16,8
10276;863449;"OSM.EPE.";1;8,8;3,2
10276;863444;"GAS.ACU.";1;7,1;3
10276;863445;"GAS.ACU.";1;6,9;3,7
10276;863446;"GAS.ACU.";1;6;2,4
10276;863450;"OSM.EPE.";1;11,3;5,7
10276;863451;"OSM.EPE.";1;7,7;2,2
10276;863452;"OSM.EPE.";1;8,7;3,1
10276;863453;"OSM.EPE.";1;21,2;48,6
10276;863454;"OSM.EPE.";1;15,5;18,9
10276;863455;"OSM.EPE.";1;12,6;12,3
10276;863456;"OSM.EPE.";1;11,5;8,8
10276;863457;"OSM.EPE.";1;15;16,8
10276;863458;"OSM.EPE.";1;12;8,9
10276;863459;"OSM.EPE.";1;11;6,8
10276;863460;"OSM.EPE.";1;11,4;7,7
10276;863461;"OSM.EPE.";1;14,4;16,5
10276;863462;"OSM.EPE.";1;13,2;11,2
10276;863463;"OSM.EPE.";1;6,5;1,5
10276;863464;"OSM.EPE.";1;7,3;1,8
10276;863465;"OSM.EPE.";1;12,7;10,3
10276;863466;"OSM.EPE.";1;9,2;4,1
10276;863467;"OSM.EPE.";1;7,2;1,9
10262;862509;"PLA.FLE.";1;10,7;11,4
10262;862510;"PLA.FLE.";1;12,2;18,6
10262;862511;"PLA.FLE.";1;8,9;6,9
10276;863295;"CLU.HAR.";1;8,4;3
10276;863296;"CLU.HAR.";1;8,3;3,2
10276;863297;"CLU.HAR.";1;10;5
10276;863298;"CLU.HAR.";1;12;7,4
10276;863299;"CLU.HAR.";1;10,3;6
10276;863300;"CLU.HAR.";1;8,1;2,8
10276;863301;"CLU.HAR.";1;8,9;4,1
10276;863302;"CLU.HAR.";1;8,9;4,5
10262;862495;"GAS.ACU.";1;6,5;2,8
10262;862521;"POM.MIC.";1;4;0,6
10262;862522;"POM.MIC.";1;3,8;0,5
10277;863238;"ANG.ANG.";1;80,4;1053,3
10276;863240;"CRA.CRA.";5;NA;3,4
10276;863241;"CRA.CRA.";146;NA;160,8
10276;863242;"CRA.CRA.";255;NA;288,2
10276;863303;"NEO.MEL.";1;14,3;47,6
10276;863304;"POM.MIC.";1;5,5;0,8
10276;863305;"POM.MIC.";1;4,8;1,6
10260;862309;"POM.MIC.";1;3,5;0,7
10260;862310;"POM.MIC.";1;3,9;0,5
10260;862311;"POM.MIC.";1;4,1;0,7
10260;862312;"POM.MIC.";1;4,2;0,7
10260;862313;"POM.MIC.";1;4;0,6
10260;862314;"POM.MIC.";1;4,6;0,9
10260;862315;"POM.MIC.";1;4,1;0,6
10260;862316;"POM.MIC.";1;3,7;0,5
10260;862317;"POM.MIC.";1;4,5;0,7
10260;862318;"POM.MIC.";1;3,8;0,5
10260;862319;"POM.MIC.";1;3,5;0,4
10260;862320;"POM.MIC.";1;3,7;0,5
10260;862321;"POM.MIC.";1;3,4;0,5
10260;862322;"POM.MIC.";1;3,7;0,5
10260;862323;"POM.MIC.";1;3,2;0,4
10260;862324;"POM.MIC.";1;4,4;1,1
10260;862325;"POM.MIC.";1;4,3;0,9
10260;862326;"POM.MIC.";1;3,8;0,5
10260;862327;"ABR.BRA.";1;9,9;7,2
10260;862328;"ABR.BRA.";1;8,9;4,2
10260;862329;"ABR.BRA.";1;9,6;6,8
10260;862330;"ABR.BRA.";1;9,2;5,5
10260;862331;"ABR.BRA.";1;7,8;3,9
10260;862332;"ABR.BRA.";1;8,1;3,8
10260;862333;"ABR.BRA.";1;7,3;2,9
10260;862334;"ABR.BRA.";1;8,7;6,8
10260;862335;"ABR.BRA.";1;9,7;7,2
10260;862336;"ABR.BRA.";1;10,7;8,7
10260;862337;"ABR.BRA.";1;7,8;4
10262;862512;"PLA.FLE.";1;8,5;6,3
10262;862513;"PLA.FLE.";1;9,8;15,1
10262;862514;"PLA.FLE.";1;16,2;51,8
10262;862515;"PLA.FLE.";1;7,3;4,3
10262;862516;"PLA.FLE.";1;9,3;8,6
10262;862517;"PLA.FLE.";1;9,6;9,5
10262;862518;"PLA.FLE.";1;7,8;6,3
10262;862519;"PLA.FLE.";1;7;4,4
10262;862520;"PLA.FLE.";1;7,5;4,8
10262;862523;"PLA.FLE.";1;9,8;9
10262;862524;"PLA.FLE.";1;11,7;16,4
10262;862525;"PLA.FLE.";1;9,7;11,4
10262;862526;"PLA.FLE.";1;7,3;4,3
10262;862527;"PLA.FLE.";1;8,7;8
10262;862528;"PLA.FLE.";1;9,6;8,2
10262;862529;"PLA.FLE.";1;10,2;13,4
10262;862530;"PLA.FLE.";1;9,2;6,3
10262;862531;"PLA.FLE.";1;6,8;2,9
10262;862532;"PLA.FLE.";1;8,3;7,4
10262;862533;"PLA.FLE.";1;7,9;6
10262;862534;"PLA.FLE.";1;8,3;7,6
10262;862535;"PLA.FLE.";1;7,2;5
10262;862536;"PLA.FLE.";1;12,7;22,2
10262;862537;"PLA.FLE.";1;8,3;6,7
10262;862538;"PLA.FLE.";1;7,5;4,3
10262;862539;"PLA.FLE.";1;9,1;7,4
10262;862540;"PLA.FLE.";1;8,7;7,2
10262;862541;"PLA.FLE.";1;9,7;10,6
10262;862561;"GAS.ACU.";1;6,7;4
10263;862563;"CRA.CRA.";2;NA;0,7
10260;862353;"ERI.SIN.";36;NA;346,8
10261;862354;"ERI.SIN.";38;NA;319,7
10260;862338;"ABR.BRA.";1;6,6;1,7
10260;862339;"ABR.BRA.";1;6,2;2,5
10260;862340;"ABR.BRA.";1;10,2;8,6
10260;862341;"ABR.BRA.";1;8,9;6,9
10260;862342;"ABR.BRA.";1;8,6;4,7
10260;862343;"ABR.BRA.";1;7,2;2,7
10260;862344;"ABR.BRA.";1;5,9;2,2
10260;862345;"ABR.BRA.";1;9,1;5,5
10260;862346;"ABR.BRA.";1;8,7;5,4
10260;862347;"ABR.BRA.";1;9,5;6,5
10260;862348;"ABR.BRA.";1;7,5;4,2
10260;862349;"ABR.BRA.";1;6,5;2,2
10260;862350;"ABR.BRA.";1;8,4;4,3
10276;863289;"DIC.LAB.";1;12,2;15,3
10276;863290;"DIC.LAB.";1;8,9;5,6
10276;863291;"DIC.LAB.";1;11,7;13,3
10276;863292;"DIC.LAB.";1;13,2;20,8
10276;863293;"DIC.LAB.";1;9,8;8,3
10276;863294;"DIC.LAB.";1;9,3;7,1
10261;862372;"CAR.AUG.";1;17,8;95,2
10276;863468;"OSM.EPE.";1;8,2;3
10276;863469;"OSM.EPE.";1;12,8;11,8
10276;863470;"OSM.EPE.";1;10,4;5,2
10276;863471;"OSM.EPE.";1;7,8;3
10276;863472;"OSM.EPE.";1;10,8;8,4
10276;863473;"OSM.EPE.";1;12,9;12,1
10276;863474;"OSM.EPE.";1;11,2;8
10276;863475;"OSM.EPE.";1;12,8;11,4
10276;863476;"OSM.EPE.";1;9,2;4,3
10276;863477;"OSM.EPE.";1;10,1;5
10276;863478;"OSM.EPE.";1;11,2;9,2
10276;863479;"OSM.EPE.";1;8,8;3,8
10276;863480;"OSM.EPE.";1;8,2;3
10276;863481;"OSM.EPE.";1;6,4;1,8
10276;863482;"OSM.EPE.";1;6,7;1,5
10262;862542;"PLA.FLE.";1;8,1;4,9
10262;862543;"PLA.FLE.";1;7,3;4
10262;862544;"PLA.FLE.";1;6,7;3,5
10262;862545;"PLA.FLE.";1;12,6;20,2
10262;862546;"PLA.FLE.";1;9,8;11,4
10262;862547;"PLA.FLE.";1;9,2;6
10262;862548;"PLA.FLE.";1;8,3;6,1
10262;862549;"PLA.FLE.";1;9,3;9,1
10262;862550;"PLA.FLE.";1;9,3;8,2
10262;862551;"PLA.FLE.";1;8,7;8
10262;862552;"PLA.FLE.";1;10,3;12,8
10262;862553;"PLA.FLE.";1;8,3;6,1
10262;862554;"PLA.FLE.";1;8,2;6
10262;862555;"PLA.FLE.";1;11,1;13,8
10262;862556;"PLA.FLE.";1;7,2;4,1
10262;862557;"PLA.FLE.";1;6,7;3,8
10262;862558;"PLA.FLE.";1;7,8;5,1
10262;862559;"PLA.FLE.";1;9,8;10,6
10262;862560;"PLA.FLE.";1;8,9;8,3
10263;862562;"PAL.FFF.";94;NA;112,8
10263;862565;"OSM.EPE.";1;16,4;23,7
10263;862566;"OSM.EPE.";1;16,4;19,9
10263;862567;"OSM.EPE.";1;13;12,8
10263;862568;"OSM.EPE.";1;18,5;31,6
10263;862569;"OSM.EPE.";1;13,7;16,2
10263;862570;"OSM.EPE.";1;10,8;7
10263;862571;"OSM.EPE.";1;10,7;5,7
10263;862572;"OSM.EPE.";1;13,6;15,4
10263;862573;"OSM.EPE.";1;19,4;36,8
10263;862574;"OSM.EPE.";1;11,3;7,3
10260;862352;"PAL.FFF.";1;NA;0,8
10261;862355;"OSM.EPE.";1;14,4;18,1
10261;862356;"OSM.EPE.";1;13;14,2
10261;862357;"OSM.EPE.";1;18,9;36,6
10261;862358;"OSM.EPE.";1;10,8;7
10261;862359;"OSM.EPE.";1;15,7;22
10261;862360;"OSM.EPE.";1;11;8,1
10261;862361;"OSM.EPE.";1;13,7;13,4
10261;862362;"OSM.EPE.";1;12,8;11,6
10261;862363;"OSM.EPE.";1;11,2;8,4
10261;862364;"OSM.EPE.";1;8;3
10261;862365;"OSM.EPE.";1;12,7;11,4
10261;862366;"OSM.EPE.";1;11,6;9,1
10261;862367;"OSM.EPE.";1;12,4;9,2
10261;862368;"OSM.EPE.";1;7,1;1,8
10261;862369;"OSM.EPE.";1;7,2;2
10261;862370;"OSM.EPE.";1;6,8;1,8
10261;862371;"OSM.EPE.";1;7,2;2,4
10261;862373;"BLI.BJO.";1;17,4;62,7
10277;863065;"PAL.FFF.";57;NA;45,5
10277;863067;"DIC.LAB.";1;11,8;15,2
10277;863068;"DIC.LAB.";1;7,5;3
10277;863069;"DIC.LAB.";1;31,3;296,8
10277;863070;"DIC.LAB.";1;19,8;76,6
10277;863071;"DIC.LAB.";1;12,3;15,1
10277;863072;"DIC.LAB.";1;10,9;12,6
10277;863073;"DIC.LAB.";1;10;6,9
10277;863074;"DIC.LAB.";1;10,2;9,5
10277;863075;"DIC.LAB.";1;11,8;14
10277;863076;"DIC.LAB.";1;9,8;8,3
10277;863077;"DIC.LAB.";1;10;8,7
10260;862283;"OSM.EPE.";1;13,7;14,6
10260;862284;"OSM.EPE.";1;11,7;9,2
10260;862285;"OSM.EPE.";1;7,7;2,6
10277;863078;"DIC.LAB.";1;9,3;6,2
10277;863079;"DIC.LAB.";1;11,4;12,1
10277;863080;"DIC.LAB.";1;10;7,6
10277;863081;"DIC.LAB.";1;9,8;8
10277;863082;"DIC.LAB.";1;7,8;3,6
10277;863083;"DIC.LAB.";1;10,2;8,8
10277;863084;"DIC.LAB.";1;12,5;15,3
10277;863085;"DIC.LAB.";1;10,3;9,1
10261;862394;"GYM.CER.";1;9;9,2
10261;862395;"POM.MIN.";1;8,2;6,1
10261;862374;"ABR.BRA.";1;16;39,5
10261;862375;"ABR.BRA.";1;8,3;7,3
10261;862376;"ABR.BRA.";1;7,8;4,3
10261;862377;"ABR.BRA.";1;9,7;6,6
10261;862378;"ABR.BRA.";1;7,2;3,9
10261;862379;"ABR.BRA.";1;8,8;5,4
10261;862380;"ABR.BRA.";1;9,2;6
10261;862381;"ABR.BRA.";1;9,4;6,5
10261;862382;"ABR.BRA.";1;9;6,2
10261;862383;"POM.MIC.";1;3,7;0,5
10261;862384;"POM.MIC.";1;3,8;0,5
10261;862385;"POM.MIC.";1;3,7;0,5
10261;862386;"POM.MIC.";1;4;0,7
10261;862387;"POM.MIC.";1;3,8;0,4
10261;862388;"POM.MIC.";1;4,3;0,8
10261;862396;"GAS.ACU.";1;5,2;1,7
10261;862397;"GAS.ACU.";1;7;4,3
10261;862398;"GAS.ACU.";1;5,3;1,9
