"sample_key";"record_id";"taxoncode";"number";"length";"weight"
13280;1158354;"LEP.GIB.";1;9,8;14,7
13290;1159832;"PER.FLU.";1;17,4;65,2
13290;1159833;"PER.FLU.";1;18;60,6
13290;1159834;"PER.FLU.";1;19,1;92,3
13290;1159835;"PER.FLU.";1;14,2;29,5
13290;1159836;"PER.FLU.";1;7;3,5
13290;1159837;"PER.FLU.";1;6;1,6
13290;1159838;"PER.FLU.";1;7,2;3
13290;1159839;"PER.FLU.";1;6,4;2,3
13290;1159840;"PER.FLU.";1;7,4;3,3
13290;1159841;"PER.FLU.";1;6,6;2,9
13290;1159842;"PER.FLU.";1;6,5;2,4
13290;1159843;"PER.FLU.";1;5,9;1,8
13290;1159844;"PER.FLU.";1;7,1;3,2
13290;1159845;"PER.FLU.";1;6,4;2,3
13290;1159846;"PER.FLU.";1;6,2;2,1
13210;1158366;"BLI.BJO.";1;39,2;874,5
13210;1158367;"BLI.BJO.";1;29,7;362,5
13210;1158368;"BLI.BJO.";1;28,7;355,7
13210;1158369;"BLI.BJO.";1;28;308,1
13279;1157954;"PER.FLU.";1;23,4;177,9
13279;1157955;"PER.FLU.";1;17,8;77,6
13279;1157956;"PER.FLU.";1;9,4;8,2
13279;1157957;"PER.FLU.";1;8,6;5,6
13279;1157958;"PER.FLU.";1;16,3;51,5
13279;1157959;"PER.FLU.";1;15,4;44,9
13279;1157960;"PER.FLU.";1;10,3;10
13279;1157961;"PER.FLU.";1;11;13
13279;1157962;"PER.FLU.";1;9,1;7
13279;1157963;"PER.FLU.";1;9;6,1
13279;1157964;"PER.FLU.";1;8;5
13279;1157965;"PER.FLU.";1;7,9;4,3
13279;1157966;"PER.FLU.";1;8,7;8
13279;1157967;"PER.FLU.";1;18,4;76,3
13279;1157968;"PER.FLU.";1;9,3;9,2
13279;1157970;"LEP.GIB.";1;13;46,7
13210;1158370;"PER.FLU.";1;40;1057,2
13210;1158371;"PER.FLU.";1;34,2;522,6
13290;1159847;"PER.FLU.";1;8,1;5,3
13290;1159848;"PER.FLU.";1;7,2;2,4
13290;1159849;"PER.FLU.";1;7,3;3
13290;1159850;"PER.FLU.";1;6,8;3,5
13290;1159851;"PER.FLU.";1;6,5;2
13290;1159852;"PER.FLU.";1;6,7;2,4
13214;1159610;"SAN.LUC.";1;20,1;61,8
13209;1158128;"ATY.DES.";70;NA;8,2
13214;1159637;"SAN.LUC.";1;41,1;517,3
13214;1159638;"SAN.LUC.";1;52;1108
13214;1159639;"SAN.LUC.";1;11;8,7
13216;1159796;"RUT.RUT.";1;37,8;785,4
13216;1159821;"RUT.RUT.";1;22,7;127,9
13280;1158343;"NEO.MEL.";1;8,7;8,8
13280;1158344;"NEO.MEL.";1;8,9;8,8
13280;1158345;"NEO.MEL.";1;9,4;11
13280;1158346;"NEO.MEL.";1;3,3;0,2
13216;1159808;"ANG.ANG.";1;48,1;179,1
13216;1159809;"ANG.ANG.";1;73,7;634
13216;1159810;"ANG.ANG.";1;77,9;930,9
13216;1159811;"ANG.ANG.";1;56,8;247,5
13216;1159812;"ANG.ANG.";1;65,1;557,2
13216;1159822;"ANG.ANG.";1;81,6;1060,2
13216;1159823;"ANG.ANG.";1;76,4;839,8
13216;1159824;"ANG.ANG.";1;72,6;689,2
13216;1159825;"ANG.ANG.";1;73,3;734,6
13216;1159826;"ANG.ANG.";1;77,4;854,2
13280;1158347;"NEO.MEL.";1;3,2;0,2
13210;1158355;"ABR.BRA.";1;51,2;1620,5
13296;1162870;"RUT.RUT.";1;19;70,8
13296;1162871;"RUT.RUT.";1;16,4;43,7
13296;1162872;"RUT.RUT.";1;19,6;78,2
13296;1162873;"RUT.RUT.";1;19,2;71,4
13296;1162874;"RUT.RUT.";1;16,9;49,6
13296;1162875;"RUT.RUT.";1;16,8;58,5
13296;1162876;"RUT.RUT.";1;16,5;45,1
13296;1162877;"RUT.RUT.";1;15,7;42
13296;1162878;"RUT.RUT.";1;18,4;52
13296;1162879;"RUT.RUT.";1;20,7;74,6
13296;1162880;"RUT.RUT.";1;16,8;36,3
13296;1162881;"RUT.RUT.";1;20,7;90
13296;1162882;"RUT.RUT.";1;20,8;121,6
13296;1162883;"RUT.RUT.";1;17,2;48,5
13296;1162884;"RUT.RUT.";1;16,7;54,2
13296;1162885;"RUT.RUT.";1;20,2;86,9
13296;1162886;"SCA.ERY.";1;23,6;191,9
13296;1162887;"SCA.ERY.";1;33,3;539,2
13296;1162888;"SCA.ERY.";1;21,8;125,7
13210;1158356;"ABR.BRA.";1;44,5;901,3
13210;1158357;"ABR.BRA.";1;35,6;525
13210;1158358;"ABR.BRA.";1;51;1244,7
13210;1158359;"ABR.BRA.";1;36,6;586,1
13210;1158360;"ABR.BRA.";1;36,9;613,3
13210;1158361;"ABR.BRA.";1;33,5;414,7
13216;1159827;"ANG.ANG.";1;70,6;525,8
13216;1159828;"ANG.ANG.";1;48,3;177
13216;1159829;"ANG.ANG.";1;51,5;226,9
13210;1161345;"NEO.MEL.";1;7,7;6,5
13208;1157867;"NEO.MEL.";1;10,8;16,2
13208;1157868;"NEO.MEL.";1;7,4;5,6
13208;1157869;"NEO.MEL.";1;6,6;3,5
13208;1157870;"NEO.MEL.";1;7;4,1
13208;1157871;"NEO.MEL.";1;5,9;2,9
13208;1157872;"NEO.MEL.";1;6,9;8,9
13208;1157873;"NEO.MEL.";1;10;12,6
13208;1157874;"NEO.MEL.";1;4,8;1,3
13279;1157950;"ORC.LIM.";1;NA;1,2
13279;1157951;"ORC.LIM.";1;NA;3,2
13279;1157978;"ANG.ANG.";1;46,3;141,4
13279;1157979;"ANG.ANG.";1;47;172,7
13279;1157980;"ANG.ANG.";1;27,2;29,3
13279;1157981;"ANG.ANG.";1;20,2;10,2
13279;1157982;"ANG.ANG.";1;20;11,2
13287;1159039;"NEO.MEL.";1;4;0,7
13287;1159040;"NEO.MEL.";1;4,2;0,7
13287;1159041;"NEO.MEL.";1;4,3;0,8
13287;1159042;"NEO.MEL.";1;4,3;0,9
13287;1159043;"NEO.MEL.";1;3,1;0,5
13210;1158372;"ANG.ANG.";1;70,4;561,5
13210;1158373;"ANG.ANG.";1;56,8;237,1
13210;1158374;"ANG.ANG.";1;61,3;437,9
13210;1158375;"ANG.ANG.";1;62;336,9
13210;1158376;"ANG.ANG.";1;75,3;790,2
13210;1158377;"ANG.ANG.";1;75,6;612,2
13210;1158378;"ANG.ANG.";1;57,8;275,4
13210;1158379;"ANG.ANG.";1;57,6;314,7
13210;1158380;"ANG.ANG.";1;60,8;301,4
13210;1158381;"ANG.ANG.";1;66,8;482,9
13210;1158382;"ANG.ANG.";1;63,9;445
13290;1159853;"PER.FLU.";1;6,1;2,3
13290;1159854;"PER.FLU.";1;7,7;2,2
13290;1159855;"PER.FLU.";1;6,3;1,8
13290;1159856;"PER.FLU.";1;6,3;2,3
13290;1159857;"PER.FLU.";1;15,7;41
13290;1159858;"PER.FLU.";1;6,7;2,5
13290;1159859;"PER.FLU.";1;7,2;3,6
13290;1159860;"PER.FLU.";1;6,5;2,6
13290;1159861;"PER.FLU.";1;7,4;3,8
13290;1159862;"PER.FLU.";1;6,5;2
13290;1159863;"PER.FLU.";1;7;3,2
13290;1159864;"PER.FLU.";1;5,9;2,1
13290;1159865;"PER.FLU.";1;13,2;27,3
13287;1159047;"PER.FLU.";1;20,4;87,8
13290;1159830;"RUT.RUT.";78;NA;304,2
13290;1159831;"RUT.RUT.";2;NA;7
13210;1158383;"ANG.ANG.";1;51,8;193,1
13210;1158384;"ANG.ANG.";1;59;304,7
13287;1159044;"NEO.MEL.";1;3,2;0,3
13287;1159045;"NEO.MEL.";1;2,5;0,1
13287;1159046;"NEO.MEL.";1;3,9;0,9
13287;1159053;"NEO.MEL.";1;5,7;2
13287;1159054;"NEO.MEL.";1;5;1,4
13287;1159055;"NEO.MEL.";1;5,8;2,2
13287;1159056;"NEO.MEL.";1;12;22,4
13287;1159057;"NEO.MEL.";1;5,1;0,6
13287;1159058;"NEO.MEL.";1;4,5;0,8
13287;1159059;"NEO.MEL.";1;4,5;1
13287;1159060;"NEO.MEL.";1;4,6;1,1
13287;1159061;"NEO.MEL.";1;6,2;2,8
13287;1159062;"NEO.MEL.";1;10,3;12,9
13287;1159063;"ANG.ANG.";1;38,8;95,4
13210;1158385;"ANG.ANG.";1;62,6;288
13210;1158386;"ANG.ANG.";1;53,1;229,4
13210;1158387;"ANG.ANG.";1;59;252,7
13210;1158388;"ANG.ANG.";1;72,8;630,9
13294;1162215;"PER.FLU.";1;11,4;17
13294;1162216;"PER.FLU.";1;7,3;7,3
13294;1162217;"PER.FLU.";1;7;4,3
13296;1162946;"PER.FLU.";1;21,8;106,8
13296;1162889;"SCA.ERY.";1;22,7;143,6
13296;1162890;"SCA.ERY.";1;20,4;122,7
13296;1162891;"SCA.ERY.";1;23,6;156,2
13296;1162892;"RUT.RUT.";1;17,8;62
13296;1162893;"RUT.RUT.";1;20,7;86,6
13296;1162894;"RUT.RUT.";1;16,7;47
13296;1162895;"RUT.RUT.";1;16,4;45,6
13296;1162896;"RUT.RUT.";1;16;36,6
13296;1162897;"RUT.RUT.";1;17,5;63,4
13296;1162898;"RUT.RUT.";1;17,8;61,1
13296;1162899;"RUT.RUT.";1;20,7;105
13296;1162900;"RUT.RUT.";1;17,6;58,1
13296;1162901;"RUT.RUT.";1;21,4;103,6
13296;1162902;"RUT.RUT.";1;13,8;37,8
13296;1162903;"RUT.RUT.";1;16,4;44,7
13296;1162904;"RUT.RUT.";1;18,2;64,6
13296;1162905;"RUT.RUT.";1;18,3;67,1
13296;1162906;"RUT.RUT.";1;18,2;81,7
13296;1162907;"RUT.RUT.";1;19,5;84
13296;1162908;"RUT.RUT.";1;16,4;40,9
13296;1162909;"RUT.RUT.";1;21,4;107,9
13296;1162910;"RUT.RUT.";1;19,7;91,1
13296;1162911;"RUT.RUT.";1;20,8;94,6
13296;1162912;"RUT.RUT.";1;18,7;66,2
13296;1162913;"RUT.RUT.";1;17,4;56,3
13296;1162914;"RUT.RUT.";1;18,7;91,6
13296;1162915;"RUT.RUT.";1;19,3;87,6
13296;1162916;"RUT.RUT.";1;16,4;42,5
13296;1162917;"RUT.RUT.";1;17,7;49,8
13296;1162918;"RUT.RUT.";1;19,3;71,8
13296;1162919;"RUT.RUT.";1;15,8;39,8
13296;1162920;"RUT.RUT.";1;19,6;79,9
13296;1162921;"RUT.RUT.";1;22,3;123,5
13296;1162922;"RUT.RUT.";1;18,7;63,4
13296;1162923;"RUT.RUT.";1;17,3;58,2
13296;1162924;"RUT.RUT.";1;20,5;94,2
13296;1162925;"RUT.RUT.";1;19,7;72,1
13296;1162926;"RUT.RUT.";1;18,2;71,4
13296;1162927;"RUT.RUT.";1;15,7;40,5
13296;1162928;"RUT.RUT.";1;19,3;76,9
13296;1162929;"RUT.RUT.";1;18,7;69,9
13296;1162930;"RUT.RUT.";1;19,7;80
13296;1162931;"RUT.RUT.";1;16,4;44,4
13296;1162932;"RUT.RUT.";1;17,8;58,9
13296;1162933;"RUT.RUT.";1;19,6;69
13296;1162934;"RUT.RUT.";1;18,9;66,7
13296;1162935;"RUT.RUT.";1;16,3;44,8
13296;1162936;"RUT.RUT.";1;20,6;96,3
13296;1162937;"RUT.RUT.";1;18,7;69,6
13296;1162938;"RUT.RUT.";1;19,7;84,6
13296;1162939;"RUT.RUT.";1;22,5;119,4
13296;1162940;"RUT.RUT.";1;16,3;43,6
13291;1160474;"RUT.RUT.";1;6,8;2,8
13291;1160475;"RUT.RUT.";1;8,8;5,9
13291;1160476;"RUT.RUT.";1;7,6;3,8
13291;1160477;"RUT.RUT.";1;7,4;3,3
13291;1160478;"RUT.RUT.";1;8;4,5
13291;1160479;"RUT.RUT.";1;7,5;4,2
13291;1160480;"RUT.RUT.";1;7,3;3
13291;1160481;"RUT.RUT.";1;7;2,7
13291;1160482;"RUT.RUT.";1;7,6;3,4
13291;1160483;"RUT.RUT.";1;12,7;17,4
13291;1160484;"RUT.RUT.";1;10,9;12,8
13291;1160485;"RUT.RUT.";1;7,7;3,7
13291;1160486;"RUT.RUT.";1;7;3,2
13296;1162941;"RUT.RUT.";1;15,5;36,6
13296;1162942;"SCA.ERY.";1;24,2;163,2
13296;1162943;"SCA.ERY.";1;21,3;113,1
13296;1162944;"SCA.ERY.";1;24,6;170,9
13296;1162945;"SCA.ERY.";1;21;120,9
13279;1157973;"RUT.RUT.";1;23;173,3
13279;1157974;"RUT.RUT.";1;13,1;22,1
13279;1157975;"RUT.RUT.";1;12,1;16,5
13279;1157976;"RUT.RUT.";1;11,5;14,6
13279;1157977;"RUT.RUT.";1;14;29,2
13213;1159461;"RUT.RUT.";1;15,4;36,1
13213;1159462;"RUT.RUT.";1;10;10,7
13213;1159463;"RUT.RUT.";1;9,7;8,7
13213;1159464;"RUT.RUT.";1;14;25,8
13213;1159465;"RUT.RUT.";1;15,5;41,7
13213;1159466;"RUT.RUT.";1;13,8;28,1
13213;1159467;"RUT.RUT.";1;12,3;20
13213;1159468;"RUT.RUT.";1;16,1;39
13213;1159469;"RUT.RUT.";1;17,2;48,1
13213;1159470;"RUT.RUT.";1;15,5;40,7
13213;1159471;"RUT.RUT.";1;13,5;22,6
13213;1159472;"RUT.RUT.";1;23,7;165,7
13213;1159473;"RUT.RUT.";1;13,5;31,1
13213;1159474;"RUT.RUT.";1;15;36,9
13387;1160141;"RUT.RUT.";1;31,5;470
13213;1159451;"RUT.RUT.";1;15,2;37,9
13213;1159452;"RUT.RUT.";1;11,1;13,6
13213;1159453;"RUT.RUT.";1;10,4;10,1
13213;1159454;"RUT.RUT.";1;15,2;38,2
13213;1159455;"RUT.RUT.";1;12,8;23,2
13213;1159456;"RUT.RUT.";1;15,7;41,6
13213;1159457;"RUT.RUT.";1;15,6;41,1
13213;1159458;"RUT.RUT.";1;16;42,7
13213;1159459;"RUT.RUT.";1;10,2;10,5
13213;1159460;"RUT.RUT.";1;21,2;105,5
13291;1160487;"RUT.RUT.";1;6,9;3
13291;1160488;"RUT.RUT.";1;6,2;2,9
13291;1160489;"RUT.RUT.";1;7,3;3,4
13291;1160490;"RUT.RUT.";1;7,1;3,4
13291;1160491;"RUT.RUT.";1;7,4;3,9
13291;1160492;"RUT.RUT.";1;7,4;3,6
13291;1160493;"RUT.RUT.";1;7,3;3,8
13291;1160494;"RUT.RUT.";1;7,5;3,6
13291;1160495;"RUT.RUT.";1;8;4,9
13291;1160496;"RUT.RUT.";1;7,9;4,8
13291;1160497;"RUT.RUT.";1;6,5;2,7
13291;1160498;"RUT.RUT.";1;7,4;3,2
13291;1160499;"RUT.RUT.";1;6,8;2,7
13291;1160500;"RUT.RUT.";1;7,6;3,5
13291;1160501;"RUT.RUT.";1;7,4;3,4
13290;1159889;"RUT.RUT.";1;7,7;3,3
13290;1159890;"RUT.RUT.";1;8,9;5,7
13290;1159891;"RUT.RUT.";1;7,9;3,9
13290;1159892;"RUT.RUT.";1;7,6;2,6
13290;1159893;"RUT.RUT.";1;8,1;3,8
13290;1159894;"RUT.RUT.";1;7,7;4
13290;1159895;"RUT.RUT.";1;7,1;2,9
13290;1159896;"RUT.RUT.";1;7,6;3,6
13290;1159897;"RUT.RUT.";1;7,9;3,9
13290;1159898;"RUT.RUT.";1;7;2,9
13290;1159899;"RUT.RUT.";1;6,9;2,4
13290;1159900;"RUT.RUT.";1;7,3;3
13290;1159901;"RUT.RUT.";1;7,5;3,1
13290;1159902;"RUT.RUT.";1;7,8;3,7
13290;1159903;"RUT.RUT.";1;7,3;3,2
13290;1159904;"RUT.RUT.";1;8,1;3,9
13288;1159097;"RUT.RUT.";1;17;47,6
13288;1159098;"RUT.RUT.";1;8,5;5,2
13288;1159099;"RUT.RUT.";1;7,7;4,8
13291;1160515;"RUT.RUT.";1;8,1;5,6
13387;1160142;"RUT.RUT.";1;27,6;290
13387;1160143;"RUT.RUT.";1;31,8;441,8
13387;1160144;"RUT.RUT.";1;23,5;186,5
13387;1160145;"RUT.RUT.";1;20,2;101,2
13387;1160146;"RUT.RUT.";1;21;118,8
13387;1160147;"RUT.RUT.";1;10,7;12,9
13387;1160148;"RUT.RUT.";1;13,7;24,7
13387;1160149;"RUT.RUT.";1;10,2;11
13291;1160516;"RUT.RUT.";1;8,4;5,5
13291;1160517;"RUT.RUT.";1;8;5
13291;1160518;"RUT.RUT.";1;7,6;4,2
13291;1160519;"RUT.RUT.";1;9,4;7,5
13291;1160520;"RUT.RUT.";1;8,4;5,3
13291;1160521;"RUT.RUT.";1;9,8;11,5
13291;1160522;"RUT.RUT.";1;7,3;3,7
13291;1160523;"RUT.RUT.";1;7,5;3,3
13279;1157983;"ANG.ANG.";1;22,2;16,7
13279;1157984;"ANG.ANG.";1;73,5;818
13279;1157985;"ANG.ANG.";1;41,2;107,5
13279;1157986;"ANG.ANG.";1;38,7;87,5
13279;1157987;"ANG.ANG.";1;19;10,3
13279;1157988;"NEO.MEL.";1;4;0,8
13279;1157989;"NEO.MEL.";1;4;0,9
13279;1157990;"NEO.MEL.";1;4,7;0,9
13279;1157971;"LEP.GIB.";1;13,4;49,6
13279;1157972;"LEP.GIB.";1;12,5;35,4
13287;1159048;"PER.FLU.";1;16,8;55,4
13291;1160524;"RUT.RUT.";1;7,8;4
13290;1159905;"RUT.RUT.";1;8,1;3,9
13290;1159906;"RUT.RUT.";1;7,4;3,8
13290;1159907;"RUT.RUT.";1;8,2;4,4
13290;1159908;"RUT.RUT.";1;7,1;2,9
13290;1159909;"RUT.RUT.";1;7,5;3,2
13290;1159910;"RUT.RUT.";1;14;29,7
13290;1159911;"RUT.RUT.";1;8,9;5,4
13290;1159912;"RUT.RUT.";1;8,3;4,8
13290;1159913;"RUT.RUT.";1;11,7;15,2
13290;1159914;"RUT.RUT.";1;7,3;3,1
13290;1159915;"RUT.RUT.";1;8,2;4,1
13290;1159916;"RUT.RUT.";1;7,2;2,7
13290;1159917;"RUT.RUT.";1;7,1;2,9
13290;1159918;"RUT.RUT.";1;8,1;4
13290;1159919;"RUT.RUT.";1;7,1;2,7
13290;1159920;"RUT.RUT.";1;8,3;4,3
13290;1159921;"RUT.RUT.";1;8,1;4,1
13290;1159922;"RUT.RUT.";1;7,3;3
13290;1159923;"RUT.RUT.";1;8;4
13290;1159924;"RUT.RUT.";1;8,1;3,9
13290;1159925;"RUT.RUT.";1;8;4
13290;1159926;"RUT.RUT.";1;9;5,8
13290;1159927;"RUT.RUT.";1;9,5;3,6
13290;1159928;"RUT.RUT.";1;7,3;3
13290;1159929;"RUT.RUT.";1;8,3;4,1
13290;1159930;"RUT.RUT.";1;8,6;4,5
13279;1157991;"NEO.MEL.";1;3,5;0,4
13279;1157992;"NEO.MEL.";1;3,3;0,4
13279;1157993;"NEO.MEL.";1;3,8;0,6
13279;1157994;"NEO.MEL.";1;3,2;0,3
13279;1157995;"NEO.MEL.";1;3,2;0,2
13279;1157996;"NEO.MEL.";1;7,4;5,4
13279;1157997;"NEO.MEL.";1;9,8;14,3
13279;1157998;"NEO.MEL.";1;8,6;5,8
13279;1157999;"NEO.MEL.";1;5,6;2
13279;1158000;"NEO.MEL.";1;4,1;0,8
13279;1158001;"NEO.MEL.";1;4,3;0,9
13279;1158002;"NEO.MEL.";1;4,2;0,8
13287;1159049;"PER.FLU.";1;17,8;69,6
13287;1159050;"PER.FLU.";1;18;64,8
13287;1159051;"PER.FLU.";1;10;9,6
13287;1159052;"PER.FLU.";1;11,4;14,6
13290;1159866;"PER.FLU.";1;11,3;15,9
13290;1159867;"PER.FLU.";1;6,4;2,2
13290;1159868;"PER.FLU.";1;6,8;2,7
13290;1159869;"PER.FLU.";1;6,8;2,9
13290;1159870;"SIL.GLA.";1;55,3;1096,5
13290;1159871;"SIL.GLA.";1;10,5;8,9
13290;1159872;"BLI.BJO.";1;13,3;25
13279;1158003;"NEO.MEL.";1;8,2;9
13279;1158004;"NEO.MEL.";1;9,4;11,7
13279;1158005;"NEO.MEL.";1;8;7,2
13279;1158006;"NEO.MEL.";1;8,1;7,3
13279;1158007;"NEO.MEL.";1;7,3;5,3
13279;1158008;"NEO.MEL.";1;7,9;6,6
13279;1158009;"NEO.MEL.";1;5,4;2,2
13279;1158010;"NEO.MEL.";1;11,8;24,3
13279;1158011;"NEO.MEL.";1;12,7;30,4
13279;1158012;"NEO.MEL.";1;11,3;19,7
13279;1158013;"NEO.MEL.";1;5,7;1,7
13279;1158014;"NEO.MEL.";1;4,5;0,7
13279;1158015;"NEO.MEL.";1;4,8;1,2
13279;1158016;"NEO.MEL.";1;5;1,6
13279;1158017;"NEO.MEL.";1;8,7;7,7
13279;1158018;"NEO.MEL.";1;6,5;3,1
13279;1158019;"NEO.MEL.";1;7,8;5,8
13279;1158020;"NEO.MEL.";1;5,1;1,4
13279;1158021;"NEO.MEL.";1;5,2;1,7
13279;1158022;"NEO.MEL.";1;4,9;1,4
13279;1158023;"NEO.MEL.";1;4,4;1,3
13279;1158024;"NEO.MEL.";1;4,5;1
13210;1158389;"ANG.ANG.";1;59,9;436,7
13210;1158390;"ANG.ANG.";1;43;114,7
13210;1158391;"ANG.ANG.";1;46,5;140,8
13287;1159064;"ANG.ANG.";1;45,1;130,8
13287;1159065;"ANG.ANG.";1;29,2;29,1
13215;1159674;"ATY.DES.";46;NA;8,6
13215;1159686;"SAN.LUC.";1;10,2;6,2
13215;1159687;"SAN.LUC.";1;11,7;9,5
13215;1159688;"SAN.LUC.";1;10,7;8,3
13215;1159689;"SAN.LUC.";1;10,8;7,4
13216;1159813;"SAN.LUC.";1;58,8;1436,5
13216;1159814;"SAN.LUC.";1;11,2;12
13216;1159815;"SAN.LUC.";1;9,9;8
13210;1158362;"SAN.LUC.";1;12,5;16,3
13210;1158363;"SAN.LUC.";1;78,5;4500
13210;1158364;"SAN.LUC.";1;50;1052
13210;1158365;"SAN.LUC.";1;9,1;5,3
13290;1159873;"PRO.SEM.";1;5,9;1,8
13290;1159874;"PRO.SEM.";1;5,4;1,5
13290;1159875;"PRO.SEM.";1;5;1,3
13290;1159876;"PRO.SEM.";1;4,9;1,2
13290;1159877;"PRO.SEM.";1;4,2;0,8
13290;1159878;"PRO.SEM.";1;4,2;0,8
13290;1159879;"PRO.SEM.";1;3,8;0,1
13290;1159880;"PRO.SEM.";1;5,3;1,5
13290;1159881;"PRO.SEM.";1;4,4;0,5
13290;1159882;"PRO.SEM.";1;3,5;0,4
13290;1159883;"PRO.SEM.";1;4;0,5
13290;1160020;"PRO.SEM.";1;2,8;0,1
13290;1160021;"PRO.SEM.";1;3,8;0,5
13290;1160022;"PRO.SEM.";1;2;0,1
13287;1159066;"NEO.MEL.";1;7,8;5,5
13287;1159067;"NEO.MEL.";1;7;4
13287;1159068;"NEO.MEL.";1;9,4;10,4
13287;1159069;"NEO.MEL.";1;6,8;3,8
13287;1159070;"NEO.MEL.";1;6,9;4,4
13287;1159071;"NEO.MEL.";1;8,1;6,6
13287;1159072;"NEO.MEL.";1;8,2;7,3
13287;1159073;"NEO.MEL.";1;5;1,7
13287;1159074;"NEO.MEL.";1;7,8;4,9
13287;1159075;"NEO.MEL.";1;8,8;7,8
13287;1159076;"NEO.MEL.";1;12,3;24,3
13287;1159077;"NEO.MEL.";1;10,2;13,5
13287;1159078;"NEO.MEL.";1;8,2;6,8
13287;1159079;"NEO.MEL.";1;13,3;32,9
13287;1159080;"NEO.MEL.";1;7,2;4,9
13287;1159081;"NEO.MEL.";1;4,4;0,9
13287;1159083;"NEO.MEL.";1;6,8;7,2
13287;1159084;"NEO.MEL.";1;6,8;2,7
13287;1159085;"NEO.MEL.";1;4,7;0,9
13287;1159086;"NEO.MEL.";1;8,4;8,3
13287;1159087;"NEO.MEL.";1;9,1;9,2
13287;1159088;"NEO.MEL.";1;4,3;0,6
13287;1159089;"NEO.MEL.";1;8;5,8
13287;1159090;"NEO.MEL.";1;4,6;1
13287;1159091;"NEO.MEL.";1;5,2;1,5
13287;1159092;"NEO.MEL.";1;5,2;1,3
13287;1159093;"NEO.MEL.";1;2,8;0,1
13287;1159094;"NEO.MEL.";1;3,1;0,2
13287;1159095;"NEO.MEL.";1;2,4;0,1
13387;1160127;"ANG.ANG.";1;53,1;273,7
13387;1160128;"ANG.ANG.";1;78;984
13387;1160129;"ANG.ANG.";1;70,3;659,4
13213;1159497;"LEP.GIB.";1;3,1;0,8
13213;1159498;"LEP.GIB.";1;2,7;0,2
13288;1159100;"PER.FLU.";1;39,9;918
13288;1159101;"PER.FLU.";1;9,1;8,7
13288;1159102;"PER.FLU.";1;8,7;8
13291;1160513;"BLI.BJO.";1;25,6;227
13387;1160130;"ANG.ANG.";1;64,6;473,7
13387;1160131;"ANG.ANG.";1;52,1;275,2
13387;1160132;"ANG.ANG.";1;75,8;843,5
13387;1160133;"ANG.ANG.";1;61,7;377,4
13387;1160134;"ANG.ANG.";1;63,3;473,4
13387;1160135;"ANG.ANG.";1;46,8;141,1
13387;1160136;"ANG.ANG.";1;40,7;107,8
13387;1160137;"ANG.ANG.";1;36,5;76,3
13387;1160138;"ABR.BRA.";1;49,8;1995,8
13387;1160139;"ABR.BRA.";1;37,8;654,5
13387;1160150;"NEO.MEL.";1;5,3;2,2
13290;1160023;"PRO.SEM.";1;3;0,2
13211;1159230;"ATY.DES.";471;NA;88,2
13212;1159233;"SAN.LUC.";1;54;1308,5
13212;1159234;"SAN.LUC.";1;11,7;10
13212;1159235;"SAN.LUC.";1;16,1;29,6
13212;1159236;"SAN.LUC.";1;13,1;14,2
13213;1159386;"ATY.DES.";135;NA;17,8
13387;1160123;"SAN.LUC.";1;18,1;40,4
13387;1160124;"SAN.LUC.";1;11;8,5
13387;1160125;"SAN.LUC.";1;10,7;6,9
13387;1160151;"SAN.LUC.";1;40,2;603,9
13387;1160152;"SAN.LUC.";1;11,5;9,5
13387;1160153;"SAN.LUC.";1;18,3;43,6
13387;1160154;"SAN.LUC.";1;16,8;37,3
13387;1160155;"SAN.LUC.";1;14,1;19,7
13387;1160156;"SAN.LUC.";1;12,9;13,2
13292;1161843;"PRO.SEM.";1;5,1;1,6
13292;1161844;"PRO.SEM.";1;5,6;2
13292;1161845;"PRO.SEM.";1;5,1;1,9
13292;1161846;"PRO.SEM.";1;4,8;1,2
13292;1161847;"PRO.SEM.";1;3,6;0,5
13292;1161848;"PRO.SEM.";1;5,7;1,6
13292;1161849;"PRO.SEM.";1;6,2;2,5
13292;1161850;"PRO.SEM.";1;4,2;0,6
13292;1161851;"PRO.SEM.";1;4,8;1,2
13292;1161852;"PRO.SEM.";1;4,5;1
13292;1161853;"PRO.SEM.";1;4,2;0,7
13292;1161854;"PRO.SEM.";1;3,7;0,6
13292;1161855;"PRO.SEM.";1;5,8;2,2
13292;1161856;"PRO.SEM.";1;4,3;0,8
13292;1161857;"PRO.SEM.";1;4,9;1,3
13292;1161858;"PRO.SEM.";1;4,3;1,2
13213;1159475;"RUT.RUT.";1;16,6;50,1
13208;1157796;"ATY.DES.";NA;NA;31,3
13208;1157798;"ATY.DES.";6;NA;0,5
13279;1157969;"NEO.KES.";1;7,7;4,7
13213;1159511;"SAN.LUC.";1;12,5;10
13213;1159512;"SAN.LUC.";1;12,2;10,2
13213;1159476;"RUT.RUT.";1;15;35,3
13213;1159477;"RUT.RUT.";1;16,4;44,6
13213;1159478;"RUT.RUT.";1;16;39,6
13213;1159479;"SCA.ERY.";1;24,8;231,9
13213;1159480;"SCA.ERY.";1;14,9;37,4
13213;1159481;"SCA.ERY.";1;14,5;24,8
13213;1159482;"SCA.ERY.";1;13;18,7
13213;1159483;"SCA.ERY.";1;11,9;14,9
13213;1159484;"SCA.ERY.";1;12,4;19,2
13213;1159485;"SCA.ERY.";1;12,4;17,8
13213;1159486;"SCA.ERY.";1;12;18,7
